SymptomID,Symptom,Code
3139,Hypothermia;,123979008386689009
3140,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3141,Angina;ProductiveCough ;,022253000194828000049727002028743005
3142,StomachAche;DirtySputum;Angina;Hypothermia;,022253000271681002404684003248605009022253000194828000123979008386689009
3143,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3144,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3145,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3146,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3147,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3148,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3149,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3150,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3151,Angina;,022253000194828000
3152,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3153,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3154,StomachAche;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002388768001388771009123979008386689009049727002028743005
3155,Hypothermia;,123979008386689009
3156,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3157,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3158,StomachAche;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002388768001388771009123979008386689009049727002028743005
3159,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
3160,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3161,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3162,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3163,StomachAche;Hypothermia;,022253000271681002123979008386689009
3164,StomachAche;Angina;Hypothermia;,022253000271681002022253000194828000123979008386689009
3165,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3166,DirtySputum;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000388768001388771009123979008386689009049727002028743005
3167,DirtySputum;Angina;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000123979008386689009049727002028743005
3168,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3169,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
3170,Hypothermia;,123979008386689009
3171,StomachAche;Angina;ProductiveCough ;,022253000271681002022253000194828000049727002028743005
3172,StomachAche;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000388768001388771009123979008386689009049727002028743005
3173,StomachAche;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000388768001388771009123979008386689009049727002028743005
3174,StomachAche;DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009388768001388771009123979008386689009049727002028743005
3175,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3176,Hypothermia;,123979008386689009
3177,DirtySputum;GenusHerpestes;Hypothermia;,404684003248605009388768001388771009123979008386689009
3178,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3179,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3180,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3181,StomachAche;DirtySputum;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009123979008386689009049727002028743005
3182,Hypothermia;,123979008386689009
3183,StomachAche;DirtySputum;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009123979008386689009049727002028743005
3184,StomachAche;DirtySputum;Hypothermia;,022253000271681002404684003248605009123979008386689009
3185,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3186,Hypothermia;,123979008386689009
3187,Angina;GenusHerpestes;Hypothermia;,022253000194828000388768001388771009123979008386689009
3188,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3189,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3190,StomachAche;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002388768001388771009123979008386689009049727002028743005
3191,DirtySputum;Angina;ProductiveCough ;,404684003248605009022253000194828000049727002028743005
3192,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3193,StomachAche;GenusHerpestes;ProductiveCough ;,022253000271681002388768001388771009049727002028743005
3194,DirtySputum;,404684003248605009
3195,DirtySputum;ProductiveCough ;,404684003248605009049727002028743005
3196,StomachAche;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000388768001388771009123979008386689009049727002028743005
3197,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3198,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3199,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3200,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
3201,DirtySputum;Angina;GenusHerpestes;Hypothermia;,404684003248605009022253000194828000388768001388771009123979008386689009
3202,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3203,StomachAche;DirtySputum;Angina;Hypothermia;,022253000271681002404684003248605009022253000194828000123979008386689009
3204,StomachAche;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002388768001388771009123979008386689009049727002028743005
3205,StomachAche;GenusHerpestes;Hypothermia;,022253000271681002388768001388771009123979008386689009
3206,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3207,Angina;Hypothermia;,022253000194828000123979008386689009
3208,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3209,StomachAche;DirtySputum;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009123979008386689009049727002028743005
3210,StomachAche;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000388768001388771009123979008386689009049727002028743005
3211,StomachAche;Angina;Hypothermia;,022253000271681002022253000194828000123979008386689009
3212,StomachAche;DirtySputum;Angina;GenusHerpestes;Hypothermia;,022253000271681002404684003248605009022253000194828000388768001388771009123979008386689009
3213,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3214,StomachAche;Angina;GenusHerpestes;ProductiveCough ;,022253000271681002022253000194828000388768001388771009049727002028743005
3215,Angina;,022253000194828000
3216,StomachAche;DirtySputum;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009123979008386689009049727002028743005
3217,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3218,StomachAche;Hypothermia;,022253000271681002123979008386689009
3219,Hypothermia;,123979008386689009
3220,StomachAche;Hypothermia;,022253000271681002123979008386689009
3221,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3222,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3223,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3224,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3225,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3226,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3227,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3228,Angina;GenusHerpestes;Hypothermia;,022253000194828000388768001388771009123979008386689009
3229,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3230,StomachAche;DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009388768001388771009123979008386689009049727002028743005
3231,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3232,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3233,StomachAche;DirtySputum;Angina;Hypothermia;,022253000271681002404684003248605009022253000194828000123979008386689009
3234,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3235,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3236,StomachAche;DirtySputum;Angina;Hypothermia;,022253000271681002404684003248605009022253000194828000123979008386689009
3237,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3238,DirtySputum;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000388768001388771009123979008386689009049727002028743005
3239,DirtySputum;GenusHerpestes;Hypothermia;,404684003248605009388768001388771009123979008386689009
3240,DirtySputum;Angina;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000123979008386689009049727002028743005
3241,Angina;,022253000194828000
3242,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3243,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3244,StomachAche;Angina;GenusHerpestes;ProductiveCough ;,022253000271681002022253000194828000388768001388771009049727002028743005
3245,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3246,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3247,StomachAche;DirtySputum;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009022253000194828000388768001388771009123979008386689009049727002028743005
3248,StomachAche;GenusHerpestes;ProductiveCough ;,022253000271681002388768001388771009049727002028743005
3249,StomachAche;DirtySputum;Angina;GenusHerpestes;Hypothermia;,022253000271681002404684003248605009022253000194828000388768001388771009123979008386689009
3250,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3251,Hypothermia;,123979008386689009
3252,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
3253,Angina;GenusHerpestes;,022253000194828000388768001388771009
3254,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3255,DirtySputum;Angina;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000123979008386689009049727002028743005
3256,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3257,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3258,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3259,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3260,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3261,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3262,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3263,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3264,Hypothermia;,123979008386689009
3265,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3266,StomachAche;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002388768001388771009123979008386689009049727002028743005
3267,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3268,Hypothermia;,123979008386689009
3269,DirtySputum;GenusHerpestes;Hypothermia;,404684003248605009388768001388771009123979008386689009
3270,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3271,DirtySputum;Angina;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000123979008386689009049727002028743005
3272,Angina;GenusHerpestes;ProductiveCough ;,022253000194828000388768001388771009049727002028743005
3273,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3274,DirtySputum;Angina;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000123979008386689009049727002028743005
3275,StomachAche;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000388768001388771009123979008386689009049727002028743005
3276,DirtySputum;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000388768001388771009123979008386689009049727002028743005
3277,StomachAche;DirtySputum;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009123979008386689009049727002028743005
3278,StomachAche;DirtySputum;Hypothermia;,022253000271681002404684003248605009123979008386689009
3279,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3280,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3281,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3282,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3283,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3284,DirtySputum;Angina;ProductiveCough ;,404684003248605009022253000194828000049727002028743005
3285,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3286,Angina;Hypothermia;,022253000194828000123979008386689009
3287,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3288,StomachAche;DirtySputum;ProductiveCough ;,022253000271681002404684003248605009049727002028743005
3289,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
3290,StomachAche;GenusHerpestes;ProductiveCough ;,022253000271681002388768001388771009049727002028743005
3291,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3292,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3293,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3294,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3295,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3296,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
3297,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3298,StomachAche;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000388768001388771009123979008386689009049727002028743005
3299,Angina;ProductiveCough ;,022253000194828000049727002028743005
3300,StomachAche;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002388768001388771009123979008386689009049727002028743005
3301,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3302,Hypothermia;,123979008386689009
3303,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
3304,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3305,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3306,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3307,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
3308,DirtySputum;Angina;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000123979008386689009049727002028743005
3309,StomachAche;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000388768001388771009123979008386689009049727002028743005
3310,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3311,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3312,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3313,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3314,StomachAche;DirtySputum;Angina;,022253000271681002404684003248605009022253000194828000
3315,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3316,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3317,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3318,StomachAche;DirtySputum;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009123979008386689009049727002028743005
3319,StomachAche;GenusHerpestes;Hypothermia;,022253000271681002388768001388771009123979008386689009
3320,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3321,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3322,Hypothermia;,123979008386689009
3323,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3324,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3325,Angina;Hypothermia;,022253000194828000123979008386689009
3326,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
3327,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3328,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3329,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3330,StomachAche;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000388768001388771009123979008386689009049727002028743005
3331,DirtySputum;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000388768001388771009123979008386689009049727002028743005
3332,ProductiveCough ;,049727002028743005
3333,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3334,StomachAche;DirtySputum;Angina;GenusHerpestes;Hypothermia;,022253000271681002404684003248605009022253000194828000388768001388771009123979008386689009
3335,DirtySputum;Angina;GenusHerpestes;Hypothermia;,404684003248605009022253000194828000388768001388771009123979008386689009
3336,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3337,StomachAche;Hypothermia;,022253000271681002123979008386689009
3338,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
3339,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
3340,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
3341,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3342,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3343,StomachAche;DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009388768001388771009123979008386689009049727002028743005
3344,StomachAche;DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009388768001388771009123979008386689009049727002028743005
3345,StomachAche;Hypothermia;,022253000271681002123979008386689009
3346,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3347,StomachAche;DirtySputum;Hypothermia;,022253000271681002404684003248605009123979008386689009
3348,DirtySputum;ProductiveCough ;,404684003248605009049727002028743005
3349,GenusHerpestes;ProductiveCough ;,388768001388771009049727002028743005
3350,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3351,StomachAche;DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009388768001388771009123979008386689009049727002028743005
3352,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3353,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3354,ProductiveCough ;,049727002028743005
3355,StomachAche;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002388768001388771009123979008386689009049727002028743005
3356,StomachAche;GenusHerpestes;ProductiveCough ;,022253000271681002388768001388771009049727002028743005
3357,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3358,DirtySputum;Angina;Hypothermia;,404684003248605009022253000194828000123979008386689009
3359,StomachAche;DirtySputum;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009123979008386689009049727002028743005
3360,StomachAche;DirtySputum;Angina;GenusHerpestes;Hypothermia;,022253000271681002404684003248605009022253000194828000388768001388771009123979008386689009
3361,DirtySputum;GenusHerpestes;Hypothermia;,404684003248605009388768001388771009123979008386689009
3362,Hypothermia;,123979008386689009
3363,ProductiveCough ;,049727002028743005
3364,StomachAche;DirtySputum;Hypothermia;,022253000271681002404684003248605009123979008386689009
3365,StomachAche;Angina;ProductiveCough ;,022253000271681002022253000194828000049727002028743005
3366,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
3367,StomachAche;DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009388768001388771009123979008386689009049727002028743005
3368,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3369,StomachAche;DirtySputum;Hypothermia;,022253000271681002404684003248605009123979008386689009
3370,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
3371,Angina;Hypothermia;,022253000194828000123979008386689009
3372,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3373,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3374,Angina;GenusHerpestes;ProductiveCough ;,022253000194828000388768001388771009049727002028743005
3375,StomachAche;Angina;ProductiveCough ;,022253000271681002022253000194828000049727002028743005
3376,Angina;GenusHerpestes;Hypothermia;,022253000194828000388768001388771009123979008386689009
3377,StomachAche;DirtySputum;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009022253000194828000388768001388771009123979008386689009049727002028743005
3378,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
3379,DirtySputum;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000388768001388771009123979008386689009049727002028743005
3380,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3381,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
3382,StomachAche;Angina;Hypothermia;,022253000271681002022253000194828000123979008386689009
3383,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3384,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
3385,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3386,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3387,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3388,StomachAche;,022253000271681002
3389,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3390,Angina;Hypothermia;,022253000194828000123979008386689009
3391,Hypothermia;,123979008386689009
3392,StomachAche;DirtySputum;Angina;GenusHerpestes;Hypothermia;,022253000271681002404684003248605009022253000194828000388768001388771009123979008386689009
3393,StomachAche;DirtySputum;Angina;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009022253000194828000123979008386689009049727002028743005
3394,DirtySputum;Angina;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000123979008386689009049727002028743005
3395,StomachAche;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000388768001388771009123979008386689009049727002028743005
3396,Angina;GenusHerpestes;Hypothermia;,022253000194828000388768001388771009123979008386689009
3397,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3398,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3399,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3400,DirtySputum;GenusHerpestes;ProductiveCough ;,404684003248605009388768001388771009049727002028743005
3401,StomachAche;Angina;Hypothermia;,022253000271681002022253000194828000123979008386689009
3402,GenusHerpestes;Hypothermia;,388768001388771009123979008386689009
3403,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3404,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
3405,StomachAche;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002388768001388771009123979008386689009049727002028743005
3406,Hypothermia;,123979008386689009
3407,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3408,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3409,Angina;GenusHerpestes;ProductiveCough ;,022253000194828000388768001388771009049727002028743005
3410,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3411,DirtySputum;Angina;Hypothermia;,404684003248605009022253000194828000123979008386689009
3412,DirtySputum;Hypothermia;ProductiveCough ;,404684003248605009123979008386689009049727002028743005
3413,DirtySputum;Angina;Hypothermia;,404684003248605009022253000194828000123979008386689009
3414,DirtySputum;Angina;,404684003248605009022253000194828000
3415,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3416,StomachAche;DirtySputum;ProductiveCough ;,022253000271681002404684003248605009049727002028743005
3417,ProductiveCough ;,049727002028743005
3418,GenusHerpestes;ProductiveCough ;,388768001388771009049727002028743005
3419,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
3420,StomachAche;Hypothermia;,022253000271681002123979008386689009
3421,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3422,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3423,DirtySputum;Hypothermia;,404684003248605009123979008386689009
3424,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3425,Angina;Hypothermia;ProductiveCough ;,022253000194828000123979008386689009049727002028743005
3426,StomachAche;GenusHerpestes;Hypothermia;,022253000271681002388768001388771009123979008386689009
3427,Hypothermia;ProductiveCough ;,123979008386689009049727002028743005
3428,StomachAche;DirtySputum;Angina;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009022253000194828000123979008386689009049727002028743005
3429,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3430,DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,404684003248605009388768001388771009123979008386689009049727002028743005
3431,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3432,ProductiveCough ;,049727002028743005
3433,StomachAche;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002388768001388771009123979008386689009049727002028743005
3434,StomachAche;Angina;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000123979008386689009049727002028743005
3435,StomachAche;DirtySputum;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009123979008386689009049727002028743005
3436,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
3437,StomachAche;ProductiveCough ;,022253000271681002049727002028743005
3438,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3439,StomachAche;Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002022253000194828000388768001388771009123979008386689009049727002028743005
3440,StomachAche;Hypothermia;ProductiveCough ;,022253000271681002123979008386689009049727002028743005
3441,StomachAche;Hypothermia;,022253000271681002123979008386689009
3442,DirtySputum;Angina;Hypothermia;ProductiveCough ;,404684003248605009022253000194828000123979008386689009049727002028743005
3443,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
3444,DirtySputum;GenusHerpestes;Hypothermia;,404684003248605009388768001388771009123979008386689009
3445,Angina;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000194828000388768001388771009123979008386689009049727002028743005
3446,Hypothermia;,123979008386689009
3447,StomachAche;GenusHerpestes;Hypothermia;,022253000271681002388768001388771009123979008386689009
3448,StomachAche;DirtySputum;GenusHerpestes;Hypothermia;ProductiveCough ;,022253000271681002404684003248605009388768001388771009123979008386689009049727002028743005
3449,Hypothermia;,123979008386689009
3450,GenusHerpestes;Hypothermia;ProductiveCough ;,388768001388771009123979008386689009049727002028743005
